epoch,accuracy,loss,val_accuracy,val_loss
0,0.31336266,1.810800940593793,0.33472657203674316,2.078720714812576
1,0.42208385,1.5525276207273007,0.45001742243766785,1.5307618873703153
2,0.46501502,1.4351712337964277,0.44932079315185547,1.4763119973525152
3,0.4921409,1.3613061311326247,0.46482062339782715,1.4871513742638232
4,0.5137371,1.309744211198685,0.5060954093933105,1.339040804515521
5,0.5242304,1.2719644256964182,0.5170672535896301,1.3143013684187397
6,0.52980363,1.2490494756698194,0.531870424747467,1.2995682280057816
7,0.5438237,1.2155243111470602,0.4991292357444763,1.3848980154487904
8,0.5528802,1.1948391022480593,0.5348310470581055,1.2560798647261713
9,0.5551008,1.1820663316085724,0.5290839672088623,1.275043164591721
10,0.56333,1.1720299515092192,0.5369209051132202,1.243180165179554
11,0.56550705,1.159083128484129,0.5391849279403687,1.2475700519177109
12,0.57243,1.1422057696066046,0.5524207353591919,1.2538518207241791
13,0.573475,1.1324889912656984,0.5491117835044861,1.2098391350450852
14,0.58052856,1.1167697495747106,0.5616509914398193,1.1695595919483839
15,0.5853616,1.1089580150195988,0.5626959204673767,1.200928138673451
16,0.5896286,1.1004670075454226,0.5484151840209961,1.2433210649543505
17,0.5877999,1.0947258902627932,0.5653082728385925,1.1885383703782557
18,0.59084773,1.0896796387125434,0.5653082728385925,1.176755075918096
19,0.59598553,1.0798600902699385,0.5842911601066589,1.1416321638277374
20,0.5985109,1.0714392785996518,0.5792406797409058,1.1304062764348157
21,0.59737885,1.0618414435009,0.5743643045425415,1.151326552848291
22,0.6048243,1.0586071552291643,0.5839428901672363,1.1308109170466256
23,0.6070449,1.057340544524749,0.5748867988586426,1.1820639369380637
24,0.60708845,1.048246950270557,0.5759317278862,1.148190169208185
25,0.61126834,1.043663201219667,0.5740160346031189,1.1585463133476122
26,0.6109636,1.044965172966766,0.5936955809593201,1.096239617542704
27,0.61575305,1.0350654079070436,0.5727969408035278,1.1479503525254287
28,0.61836547,1.0270130280759695,0.5943921804428101,1.0956062222141623
29,0.61840904,1.0160500617977553,0.5754092931747437,1.1742920972295274
30,0.61597073,1.0228972936266212,0.5785440802574158,1.1306704162139587
31,0.62089086,1.012377575904724,0.5947405099868774,1.1329187217467922
32,0.6207602,1.00653574806369,0.5592128038406372,1.201134075523876
33,0.62454826,1.0094726477179223,0.5846394896507263,1.1266571330467776
34,0.62803155,1.000753656391087,0.6050156950950623,1.1007778026508728
35,0.62916356,0.9943297947839467,0.5926506519317627,1.1148604130919326
36,0.628554,0.9959557769180938,0.5957854390144348,1.0930592015370058
37,0.6329516,0.9895571117309355,0.5914315581321716,1.1566744222328746
38,0.63269037,0.9888093865223473,0.5907349586486816,1.1141489809998566
39,0.6347368,0.985389271797517,0.5795890092849731,1.15856607638764
40,0.63852483,0.9776472306279554,0.593173086643219,1.1353969146922174
41,0.6310794,0.976377684007447,0.6010100841522217,1.0988496980863098
42,0.63373536,0.9763904582090598,0.5943921804428101,1.122771896393363
43,0.6375669,0.9674388696295407,0.6022291779518127,1.073017320766635
44,0.64148563,0.9663898176978117,0.5461511611938477,1.23829011018581
45,0.6447076,0.9584755656217498,0.5757575631141663,1.1480824394285867
46,0.6421823,0.9569205655267669,0.5936955809593201,1.1032210946581331
47,0.64366263,0.9551833116188636,0.6017067432403564,1.1026567361862225
48,0.64257413,0.9593617002741972,0.6060606241226196,1.0866680256127066
49,0.6412244,0.9569378999339775,0.6118077039718628,1.0806446100144966
50,0.6480167,0.9481591334998823,0.5973528623580933,1.0951651908179603
51,0.64601386,0.9469406981698034,0.600835919380188,1.0923558303347367
52,0.64923584,0.9449282536421737,0.5952630043029785,1.1127962418359898
53,0.64880043,0.9432255908526993,0.5900382995605469,1.1242255332867719
54,0.65015024,0.942632176339167,0.5973528623580933,1.0849271354173708
55,0.6516306,0.9411426834979771,0.6051898002624512,1.1029533501785833
56,0.6641268,0.9066455965256585,0.622431218624115,1.0554157960543604
57,0.6684373,0.8969254241249416,0.6253918409347534,1.0458668209832955
58,0.6705273,0.890503384735108,0.6239985823631287,1.0428187529910362
59,0.6703096,0.8882823362573447,0.6229536533355713,1.040424225057139
60,0.6744024,0.8779084254121907,0.6255660057067871,1.0359781021359322
61,0.67631817,0.8783364957431666,0.6252176761627197,1.0351157022535655
